Row ID,Category,Sub-Category,Product Name
22375,Office Supplies,Paper,"施乐 计划信息表, 回收"
22376,Technology,Accessories,"Memorex 记忆卡, 回收"
22377,Technology,Accessories,"Memorex 记忆卡, 回收"
22378,Office Supplies,Storage,"Eldon 搁板, 金属"
22379,Office Supplies,Storage,"Eldon 搁板, 金属"
22380,Office Supplies,Appliances,"Breville 搅拌机, 白色"
22381,Office Supplies,Appliances,"Breville 搅拌机, 白色"
22382,Furniture,Chairs,"Hon 椅垫, 黑色"
22383,Furniture,Chairs,"Hon 椅垫, 黑色"
22384,Office Supplies,Envelopes,"Ames 邮寄品, 银色"
22385,Office Supplies,Envelopes,"Ames 邮寄品, 银色"
22386,Office Supplies,Fasteners,"Stockwell 橡皮筋, 整包"
22387,Office Supplies,Fasteners,"Stockwell 橡皮筋, 整包"
22388,Office Supplies,Supplies,"Acme 开信刀, 蓝色"
22389,Office Supplies,Supplies,"Acme 开信刀, 蓝色"
22390,Technology,Accessories,"罗技 键区, 可编程"
22391,Technology,Accessories,"罗技 键区, 可编程"
22392,Office Supplies,Storage,"Eldon 文件车, 金属"
22393,Office Supplies,Storage,"Eldon 文件车, 金属"
22394,Furniture,Chairs,"Novimex 沙滩椅, 可调"
22395,Furniture,Chairs,"Novimex 沙滩椅, 可调"
22396,Technology,Copiers,"Hewlett 传真机, 红色"
22397,Technology,Copiers,"Hewlett 传真机, 红色"
22398,Office Supplies,Fasteners,"Stockwell 夹子, 每包 12 个"
22399,Office Supplies,Fasteners,"Stockwell 夹子, 每包 12 个"
22400,Technology,Machines,"松下 电话, 红色"
22401,Office Supplies,Storage,"Smead 文件车, 蓝色"
22402,Office Supplies,Envelopes,"Cameo 局间信封, 每套 50 个"
22403,Office Supplies,Envelopes,"Cameo 局间信封, 每套 50 个"
22404,Technology,Machines,"爱普生 电话, 耐用"
22405,Technology,Machines,"爱普生 电话, 耐用"
22406,Office Supplies,Art,"Stanley 记号笔, 金属"
22407,Office Supplies,Art,"Stanley 记号笔, 金属"
22408,Furniture,Chairs,"Harbour Creations 沙滩椅, 可调"
22409,Furniture,Chairs,"Harbour Creations 沙滩椅, 可调"
22410,Furniture,Bookcases,"Sauder 书库, 白色"
22411,Furniture,Bookcases,"Sauder 书库, 白色"
22412,Furniture,Chairs,"Office Star 折叠椅, 每套两件"
22413,Technology,Copiers,"佳能 个人复印机, 每套两件"
22414,Office Supplies,Labels,"Harbour Creations 文件夹标签, 可调"
22415,Office Supplies,Labels,"Harbour Creations 文件夹标签, 可调"
22416,Office Supplies,Paper,"Green Bar 备忘录便条, 回收"
22417,Office Supplies,Paper,"Green Bar 备忘录便条, 回收"
22418,Furniture,Chairs,"Office Star 沙滩椅, 每套两件"
22419,Furniture,Chairs,"Office Star 沙滩椅, 每套两件"
22420,Technology,Phones,"苹果 耳机, 全尺寸"
22421,Technology,Phones,"苹果 耳机, 全尺寸"
22422,Furniture,Furnishings,"Advantus 门挡, 优质"
22423,Furniture,Furnishings,"Advantus 门挡, 优质"
22424,Office Supplies,Storage,"Tenex 文件车, 金属"
22425,Office Supplies,Storage,"Tenex 文件车, 金属"
22426,Technology,Copiers,"夏普 传真机, 数字化"
22427,Furniture,Furnishings,"Rubvermaid 框架, 黑色"
22428,Furniture,Furnishings,"Rubvermaid 框架, 黑色"
22429,Furniture,Bookcases,"Bush 书库, 黑色"
22430,Technology,Phones,"摩托罗拉 音频基座, 全尺寸"
22431,Technology,Machines,"松下 喷墨打印机, 白色"
22432,Office Supplies,Supplies,"Acme 尺子, 蓝色"
22433,Technology,Machines,"柯尼卡 电话, 白色"
22434,Office Supplies,Art,"Binney & Smith 荧光笔, 金属"
22435,Technology,Phones,"思科 音频基座, 整包"
22436,Furniture,Furnishings,"Rubvermaid 框架, 黑色"
22437,Office Supplies,Labels,"Novimex 有色标签, 白色"
22438,Technology,Phones,"三星 信号增强器, 混合尺寸"
22439,Office Supplies,Appliances,"KitchenAid 搅拌机, 银色"
22440,Office Supplies,Storage,"Rogers 搁板, 金属"
22441,Office Supplies,Labels,"Harbour Creations 运输标签, 红色"
22442,Furniture,Bookcases,"Sauder 柜, 黑色"
22443,Furniture,Furnishings,"Tenex 框架, 耐用"
22444,Office Supplies,Supplies,"Acme 修剪器, 钢"
22445,Office Supplies,Supplies,"Fiskars 开信刀, 蓝色"
22446,Office Supplies,Paper,"Green Bar 备忘录便条, 回收"
22447,Office Supplies,Storage,"Smead 搁板, 蓝色"
22448,Office Supplies,Storage,"Smead 搁板, 蓝色"
22449,Technology,Copiers,"惠普 复印机, 数字化"
22450,Technology,Copiers,"惠普 复印机, 数字化"
22451,Office Supplies,Binders,"Acco 装订机, 耐用"
22452,Office Supplies,Binders,"Acco 装订机, 耐用"
22453,Furniture,Chairs,"Novimex 折叠椅, 红色"
22454,Furniture,Chairs,"Novimex 折叠椅, 红色"
22455,Furniture,Chairs,"SAFCO 椅垫, 可调"
22456,Furniture,Chairs,"SAFCO 椅垫, 可调"
22457,Office Supplies,Art,"BIC 钢笔, 蓝色"
22458,Office Supplies,Art,"BIC 钢笔, 蓝色"
22459,Technology,Phones,"摩托罗拉 耳机, 全尺寸"
22460,Technology,Phones,"摩托罗拉 耳机, 全尺寸"
22461,Technology,Machines,"松下 电话, 白色"
22462,Technology,Machines,"松下 电话, 白色"
22463,Office Supplies,Envelopes,"Ames 搭扣信封, 回收"
22464,Office Supplies,Envelopes,"Ames 搭扣信封, 回收"
22465,Office Supplies,Fasteners,"Stockwell 图钉, 混合尺寸"
22466,Office Supplies,Fasteners,"Stockwell 图钉, 混合尺寸"
22467,Office Supplies,Binders,"Acco 装订机, 实惠"
22468,Office Supplies,Binders,"Acco 装订机, 实惠"
22469,Office Supplies,Appliances,"KitchenAid 微波炉, 银色"
22470,Office Supplies,Appliances,"KitchenAid 微波炉, 银色"
22471,Office Supplies,Labels,"Avery 可去除的标签, 耐用"
22472,Furniture,Furnishings,"Advantus 分层置放架, 优质"
22473,Technology,Copiers,"夏普 传真复印机, 红色"
22474,Furniture,Chairs,"Hon 椅垫, 可调"
22475,Furniture,Chairs,"Hon 椅垫, 可调"
22476,Office Supplies,Binders,"Avery 孔加固材料, 耐用"
22477,Office Supplies,Binders,"Avery 孔加固材料, 耐用"
22478,Office Supplies,Fasteners,"Advantus 夹子, 金属"
22479,Office Supplies,Fasteners,"Advantus 夹子, 金属"
22480,Office Supplies,Appliances,"KitchenAid 咖啡研磨机, 白色"
22481,Office Supplies,Supplies,"Fiskars 美工刀, 钢"
22482,Office Supplies,Binders,"Wilson Jones 孔加固材料, 回收"
22483,Office Supplies,Supplies,"Acme 大剪刀, 工业"
22484,Office Supplies,Supplies,"Acme 大剪刀, 工业"
22485,Office Supplies,Storage,"Eldon 盒, 工业"
22486,Office Supplies,Storage,"Eldon 盒, 工业"
22487,Technology,Machines,"柯尼卡 卡片打印机, 白色"
22488,Technology,Copiers,"Brother 传真复印机, 数字化"
22489,Office Supplies,Storage,"Rogers 搁板, 工业"
22490,Office Supplies,Storage,"Smead 锁柜, 工业"
22491,Furniture,Chairs,"Hon 扶手椅, 可调"
22492,Office Supplies,Supplies,"Acme 尺子, 钢"
22493,Technology,Machines,"StarTech 喷墨打印机, 耐用"
22494,Office Supplies,Paper,"Enermax 笔记本, 每包 12 个"
22495,Office Supplies,Paper,"Enermax 笔记本, 每包 12 个"
22496,Technology,Copiers,"Hewlett 个人复印机, 数字化"
22497,Technology,Copiers,"Hewlett 个人复印机, 数字化"
22498,Technology,Copiers,"佳能 无线传真机, 数字化"
22499,Technology,Copiers,"佳能 无线传真机, 数字化"
22500,Office Supplies,Binders,"Cardinal 装订机, 耐用"
22501,Technology,Machines,"StarTech 喷墨打印机, 白色"
22502,Office Supplies,Binders,"Avery 订书机, 耐用"
22503,Office Supplies,Binders,"Avery 订书机, 耐用"
22504,Office Supplies,Binders,"Avery 装订机盖, 实惠"
22505,Office Supplies,Binders,"Avery 装订机盖, 实惠"
22506,Office Supplies,Envelopes,"Cameo 马尼拉纸信封, 红色"
22507,Office Supplies,Envelopes,"Cameo 马尼拉纸信封, 红色"
22508,Technology,Phones,"摩托罗拉 音频基座, 整包"
22509,Technology,Phones,"摩托罗拉 音频基座, 整包"
22510,Office Supplies,Art,"Boston 钢笔, 混合尺寸"
22511,Office Supplies,Storage,"Eldon 文件车, 单宽度"
22512,Office Supplies,Binders,"Wilson Jones 孔加固材料, 实惠"
22513,Furniture,Furnishings,"Advantus 框架, 优质"
22514,Technology,Phones,"苹果 智能手机, 整包"
22515,Office Supplies,Supplies,"Fiskars 修剪器, 蓝色"
22516,Furniture,Tables,"Lesro 培训桌, 白色"
22517,Furniture,Tables,"Lesro 培训桌, 白色"
22518,Furniture,Furnishings,"Deflect-O 门挡, 一包多件"
22519,Furniture,Furnishings,"Deflect-O 门挡, 一包多件"
22520,Office Supplies,Labels,"Avery 有色标签, 耐用"
22521,Office Supplies,Labels,"Avery 有色标签, 耐用"
22522,Office Supplies,Fasteners,"OIC 橡皮筋, 每包 12 个"
22523,Office Supplies,Envelopes,"Kraft 外皮和封条, 红色"
22524,Technology,Phones,"三星 智能手机, 蓝色"
22525,Office Supplies,Binders,"Avery 孔加固材料, 透明"
22526,Furniture,Chairs,"Novimex 沙滩椅, 每套两件"
22527,Technology,Phones,"三星 充电器, 全尺寸"
22528,Furniture,Furnishings,"Advantus 分层置放架, 耐用"
22529,Furniture,Chairs,"Office Star 摇椅, 每套两件"
22530,Technology,Accessories,"Enermax 路由器, 可编程"
22531,Furniture,Bookcases,"Dania 古典书架, 白色"
22532,Furniture,Chairs,"Novimex 扶手椅, 黑色"
22533,Furniture,Chairs,"Novimex 扶手椅, 黑色"
22534,Technology,Accessories,"贝尔金 闪存驱动器, 耐用"
22535,Technology,Accessories,"贝尔金 闪存驱动器, 耐用"
22536,Office Supplies,Labels,"Avery 文件夹标签, 可调"
22537,Office Supplies,Labels,"Avery 文件夹标签, 可调"
22538,Office Supplies,Binders,"Wilson Jones 打孔机, 实惠"
22539,Office Supplies,Art,"Stanley 荧光笔, 混合尺寸"
22540,Office Supplies,Fasteners,"Stockwell 夹子, 混合尺寸"
22541,Office Supplies,Fasteners,"Stockwell 夹子, 混合尺寸"
22542,Office Supplies,Envelopes,"GlobeWeis 局间信封, 每套 50 个"
22543,Office Supplies,Envelopes,"GlobeWeis 局间信封, 每套 50 个"
22544,Office Supplies,Envelopes,"Kraft 搭扣信封, 红色"
22545,Technology,Accessories,"贝尔金 闪存驱动器, 实惠"
22546,Office Supplies,Art,"Boston 记号笔, 混合尺寸"
22547,Office Supplies,Envelopes,"Ames 商业信封, 回收"
22548,Furniture,Chairs,"SAFCO 扶手椅, 黑色"
22549,Furniture,Chairs,"SAFCO 扶手椅, 黑色"
22550,Office Supplies,Supplies,"Fiskars 大剪刀, 锯齿状"
22551,Office Supplies,Supplies,"Fiskars 大剪刀, 锯齿状"
22552,Office Supplies,Binders,"Acco 打孔机, 耐用"
22553,Office Supplies,Binders,"Avery 标签, 耐用"
22554,Office Supplies,Binders,"Acco 标签, 耐用"
22555,Office Supplies,Appliances,"Cuisinart 冰箱, 黑色"
22556,Office Supplies,Appliances,"Cuisinart 冰箱, 黑色"
22557,Office Supplies,Art,"BIC 铅笔刀, 蓝色"
22558,Office Supplies,Art,"BIC 铅笔刀, 蓝色"
22559,Technology,Machines,"StarTech 电话, 多色"
22560,Technology,Machines,"StarTech 电话, 多色"
22561,Furniture,Furnishings,"Advantus 闹钟, 一包多件"
22562,Furniture,Furnishings,"Advantus 闹钟, 一包多件"
22563,Office Supplies,Art,"BIC 钢笔, 蓝色"
22564,Furniture,Chairs,"Office Star 沙滩椅, 黑色"
22565,Technology,Machines,"松下 收据打印机, 白色"
22566,Technology,Machines,"松下 收据打印机, 白色"
22567,Office Supplies,Binders,"Acco 标签, 透明"
22568,Office Supplies,Binders,"Acco 标签, 透明"
22569,Office Supplies,Storage,"Tenex 锁柜, 工业"
22570,Office Supplies,Storage,"Tenex 锁柜, 工业"
22571,Office Supplies,Art,"Stanley 画布, 金属"
22572,Technology,Machines,"StarTech 卡片打印机, 红色"
22573,Office Supplies,Supplies,"Acme 尺子, 蓝色"
22574,Office Supplies,Envelopes,"Ames 搭扣信封, 红色"
22575,Office Supplies,Paper,"Enermax 信纸, 每包 12 个"
22576,Office Supplies,Paper,"Enermax 信纸, 每包 12 个"
22577,Furniture,Furnishings,"Eldon 门挡, 黑色"
22578,Furniture,Furnishings,"Eldon 门挡, 黑色"
22579,Furniture,Furnishings,"Tenex 分层置放架, 一包多件"
22580,Furniture,Furnishings,"Tenex 分层置放架, 一包多件"
22581,Office Supplies,Storage,"Eldon 盘, 蓝色"
22582,Office Supplies,Storage,"Eldon 盘, 蓝色"
22583,Technology,Accessories,"Enermax 闪存驱动器, 耐用"
22584,Technology,Accessories,"Enermax 闪存驱动器, 耐用"
22585,Office Supplies,Appliances,"Hoover 炉灶, 白色"
22586,Office Supplies,Appliances,"Hoover 炉灶, 白色"
22587,Office Supplies,Storage,"Fellowes 文件车, 金属"
22588,Furniture,Furnishings,"Deflect-O 框架, 黑色"
22589,Furniture,Furnishings,"Eldon 相框, 耐用"
22590,Office Supplies,Labels,"Avery 圆形标签, 红色"
22591,Office Supplies,Labels,"Avery 圆形标签, 红色"
22592,Office Supplies,Binders,"Cardinal 订书机, 回收"
22593,Office Supplies,Binders,"Cardinal 订书机, 回收"
22594,Technology,Accessories,"罗技 鼠标, 回收"
22595,Technology,Accessories,"罗技 鼠标, 回收"
22596,Technology,Phones,"三星 耳机, 蓝色"
22597,Technology,Phones,"三星 耳机, 蓝色"
22598,Technology,Accessories,"贝尔金 路由器, 回收"
22599,Technology,Accessories,"贝尔金 路由器, 回收"
22600,Office Supplies,Art,"Boston 荧光笔, 混合尺寸"
22601,Office Supplies,Art,"Boston 荧光笔, 混合尺寸"
22602,Furniture,Chairs,"Hon 沙滩椅, 黑色"
22603,Furniture,Chairs,"Hon 沙滩椅, 黑色"
22604,Technology,Copiers,"佳能 复印机, 每套两件"
22605,Office Supplies,Supplies,"Kleencut 大剪刀, 锯齿状"
22606,Furniture,Chairs,"Harbour Creations 椅垫, 每套两件"
22607,Technology,Machines,"StarTech 喷墨打印机, 耐用"
22608,Technology,Copiers,"夏普 传真复印机, 每套两件"
22609,Technology,Copiers,"夏普 传真复印机, 每套两件"
22610,Office Supplies,Labels,"Avery 可去除的标签, 红色"
22611,Office Supplies,Labels,"Avery 可去除的标签, 红色"
22612,Office Supplies,Fasteners,"OIC 按钉, 金属"
22613,Technology,Accessories,"Memorex 闪存驱动器, 回收"
22614,Technology,Accessories,"Memorex 闪存驱动器, 回收"
22615,Technology,Phones,"思科 充电器, 混合尺寸"
22616,Office Supplies,Labels,"Harbour Creations 有色标签, 可调"
22617,Office Supplies,Labels,"Harbour Creations 有色标签, 可调"
22618,Office Supplies,Storage,"Smead 搁板, 单宽度"
22619,Office Supplies,Storage,"Smead 搁板, 单宽度"
22620,Office Supplies,Envelopes,"Cameo 商业信封, 红色"
22621,Office Supplies,Envelopes,"Cameo 商业信封, 红色"
22622,Office Supplies,Art,"Binney & Smith 记号笔, 蓝色"
22623,Furniture,Furnishings,"Advantus 门挡, 优质"
22624,Furniture,Furnishings,"Advantus 门挡, 优质"
22625,Technology,Machines,"爱普生 喷墨打印机, 红色"
22626,Technology,Machines,"爱普生 喷墨打印机, 红色"
22627,Office Supplies,Fasteners,"Advantus 夹子, 混合尺寸"
22628,Office Supplies,Fasteners,"Advantus 夹子, 混合尺寸"
22629,Office Supplies,Fasteners,"Stockwell 按钉, 每包 12 个"
22630,Office Supplies,Fasteners,"Stockwell 按钉, 每包 12 个"
22631,Office Supplies,Binders,"Cardinal 孔加固材料, 耐用"
22632,Office Supplies,Binders,"Cardinal 孔加固材料, 耐用"
22633,Technology,Accessories,"SanDisk 记忆卡, 回收"
22634,Technology,Accessories,"SanDisk 记忆卡, 回收"
22635,Office Supplies,Fasteners,"Accos 按钉, 金属"
22636,Office Supplies,Fasteners,"Accos 按钉, 金属"
22637,Office Supplies,Art,"Stanley 铅笔刀, 混合尺寸"
22638,Technology,Machines,"柯尼卡 电话, 多色"
22639,Technology,Machines,"柯尼卡 电话, 多色"
22640,Furniture,Chairs,"SAFCO 凳子, 可调"
22641,Office Supplies,Art,"Binney & Smith 画布, 整包"
22642,Furniture,Chairs,"Novimex 沙滩椅, 可调"
22643,Furniture,Chairs,"Novimex 沙滩椅, 可调"
22644,Office Supplies,Labels,"Smead 文件夹标签, 白色"
22645,Office Supplies,Labels,"Smead 文件夹标签, 白色"
22646,Technology,Phones,"三星 信号增强器, 混合尺寸"
22647,Technology,Phones,"三星 信号增强器, 混合尺寸"
22648,Office Supplies,Supplies,"Elite 美工刀, 蓝色"
22649,Office Supplies,Supplies,"Elite 美工刀, 蓝色"
22650,Office Supplies,Fasteners,"OIC 订书钉, 金属"
22651,Office Supplies,Fasteners,"OIC 订书钉, 金属"
22652,Office Supplies,Storage,"Fellowes 文件夹, 金属"
22653,Office Supplies,Envelopes,"Jiffy 马尼拉纸信封, 红色"
22654,Office Supplies,Paper,"施乐 羊皮纸, 多色"
22655,Office Supplies,Labels,"Smead 文件夹标签, 红色"
22656,Office Supplies,Labels,"Smead 文件夹标签, 红色"
22657,Office Supplies,Fasteners,"Accos 橡皮筋, 每包 12 个"
22658,Office Supplies,Fasteners,"Accos 橡皮筋, 每包 12 个"
22659,Technology,Machines,"StarTech 卡片打印机, 耐用"
22660,Technology,Machines,"StarTech 卡片打印机, 耐用"
22661,Technology,Machines,"柯尼卡 喷墨打印机, 耐用"
22662,Technology,Machines,"柯尼卡 喷墨打印机, 耐用"
22663,Office Supplies,Appliances,"Hamilton Beach 冰箱, 银色"
22664,Office Supplies,Appliances,"Hamilton Beach 冰箱, 银色"
22665,Office Supplies,Envelopes,"Cameo 马尼拉纸信封, 红色"
22666,Office Supplies,Envelopes,"Cameo 马尼拉纸信封, 红色"
22667,Technology,Copiers,"夏普 无线传真机, 数字化"
22668,Technology,Copiers,"夏普 无线传真机, 数字化"
22669,Furniture,Chairs,"Harbour Creations 凳子, 红色"
22670,Furniture,Chairs,"Harbour Creations 凳子, 红色"
22671,Furniture,Chairs,"Hon 椅垫, 可调"
22672,Furniture,Chairs,"Hon 椅垫, 可调"
22673,Office Supplies,Art,"Boston 钢笔, 混合尺寸"
22674,Office Supplies,Art,"Boston 钢笔, 混合尺寸"
22675,Furniture,Furnishings,"Eldon 相框, 一包多件"
22676,Furniture,Chairs,"Novimex 沙滩椅, 每套两件"
22677,Office Supplies,Envelopes,"Ames 商业信封, 银色"
22678,Office Supplies,Storage,"Rogers 文件夹, 工业"
22679,Furniture,Bookcases,"Sauder 书架, 黑色"
22680,Furniture,Bookcases,"Sauder 书架, 黑色"
22681,Furniture,Chairs,"SAFCO 沙滩椅, 黑色"
22682,Furniture,Chairs,"SAFCO 沙滩椅, 黑色"
22683,Office Supplies,Binders,"Avery 打孔机, 实惠"
22684,Office Supplies,Binders,"Avery 打孔机, 实惠"
22685,Technology,Accessories,"罗技 键盘, 回收"
22686,Technology,Accessories,"罗技 键盘, 回收"
22687,Furniture,Chairs,"Office Star 凳子, 红色"
22688,Office Supplies,Supplies,"Kleencut 剪刀, 钢"
22689,Office Supplies,Appliances,"KitchenAid 烤面包机, 红色"
22690,Office Supplies,Appliances,"Hamilton Beach 烤面包机, 红色"
22691,Office Supplies,Appliances,"Hamilton Beach 烤面包机, 红色"
22692,Office Supplies,Fasteners,"Stockwell 按钉, 整包"
22693,Office Supplies,Envelopes,"Jiffy 外皮和封条, 红色"
22694,Technology,Accessories,"Enermax 记忆卡, 耐用"
22695,Office Supplies,Labels,"Smead 运输标签, 白色"
22696,Office Supplies,Paper,"Enermax 羊皮纸, 优质"
22697,Office Supplies,Paper,"Enermax 羊皮纸, 优质"
22698,Technology,Accessories,"SanDisk 键区, 回收"
22699,Technology,Accessories,"SanDisk 键区, 回收"
22700,Office Supplies,Fasteners,"Stockwell 回形针, 整包"
